source,source_record_id,name,location,marketplace,market_chain_level,min_price,max_price,modal_price,currency,quantity,unit,observed_at,collected_at,source_url
wisarra,,Lablab Bean (Shwe Kyun),Yangon,Bayint Naung,unspecified,,4170,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Kone),Yangon,Bayint Naung,unspecified,15040,15580,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean (Khayan Shwe Wah),Yangon,Bayint Naung,unspecified,13215,13395,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean(Bego Shwe Wah),Yangon,Bayint Naung,unspecified,,5665,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean (Wakema),Yangon,Bayint Naung,unspecified,,5665,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Corn,Yangon,Bayint Naung,unspecified,5000,6520,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Bocate,Yangon,Bayint Naung,unspecified,1740,1760,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Half Chickpea,Yangon,Bayint Naung,unspecified,3500,3670,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Soya Bean (Delta),Yangon,Bayint Naung,unspecified,5450,5800,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Soya Bean (Delta) (High Yield),Yangon,Bayint Naung,unspecified,8165,8335,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Shal),Yangon,Bayint Naung,unspecified,7665,7835,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Lat Gyi),Yangon,Bayint Naung,unspecified,,6200,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Lat Thant),Yangon,Bayint Naung,unspecified,,6100,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Sake Phyu Lat Chaw),Yangon,Bayint Naung,unspecified,,5900,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Monywa Shal) (New),Yangon,Bayint Naung,unspecified,,5000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Monywa Lat Gyi),Yangon,Bayint Naung,unspecified,,6300,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Monywa Lat Thant),Yangon,Bayint Naung,unspecified,,6100,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Monywa Lat Chaw),Yangon,Bayint Naung,unspecified,,6000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 2),Yangon,Bayint Naung,unspecified,,5300,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 3),Yangon,Bayint Naung,unspecified,,5500,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 4),Yangon,Bayint Naung,unspecified,,6700,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Aung Pan Htoo 5),Yangon,Bayint Naung,unspecified,,7700,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chili (Pwa) (Sin Phyu Kyun),Yangon,Bayint Naung,unspecified,,8700,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chili (Pwa) (MyintWaKyunPaw),Yangon,Bayint Naung,unspecified,37000,38000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chili (Moe Htaung) (Myint Wa),Yangon,Bayint Naung,unspecified,33000,34000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chili (Shay) (India),Yangon,Bayint Naung,unspecified,19000,22000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chili (Shay) (Pantanaw),Yangon,Bayint Naung,unspecified,19000,22000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Jaggery (Yesakyo) (Chaw),Yangon,Bayint Naung,unspecified,5000,5500,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Tamarind (Kyaukpadaung),Yangon,Bayint Naung,unspecified,,6365,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Tamarind (Pwintkat) (New),Yangon,Bayint Naung,unspecified,5500,7000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Tamarind (Darzinn) (New),Yangon,Bayint Naung,unspecified,4000,4300,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Potato (OK) (Aung Pan),Yangon,Bayint Naung,unspecified,,1500,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,"Potato (S1,2) (Aung Pan)",Yangon,Bayint Naung,unspecified,,2500,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Potato (S3) (Aung Pan),Yangon,Bayint Naung,unspecified,,3500,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Potato (OK) (Heho),Yangon,Bayint Naung,unspecified,,3500,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,"Potato (S1,2) (Heho)",Yangon,Bayint Naung,unspecified,,,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Water Melon,Yangon,Thiri Mingalar Zay,unspecified,,,,MMK,1,pc,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Pomelo,Yangon,Thiri Mingalar Zay,unspecified,3000,8000,,MMK,1,pc,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Avocado,Yangon,Thiri Mingalar Zay,unspecified,2000,10000,,MMK,1,pc,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Shwe Banana,Yangon,Thiri Mingalar Zay,unspecified,4000,7000,,MMK,1,pc,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Rakhaine Banana,Yangon,Thiri Mingalar Zay,unspecified,7000,12000,,MMK,1,pc,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Banana (PheGyan),Yangon,Thiri Mingalar Zay,unspecified,5000,7000,,MMK,1,pc,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Stawberry,Yangon,Thiri Mingalar Zay,unspecified,5000,7000,,MMK,1,pc,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chayote,Yangon,Thiri Mingalar Zay,unspecified,1500,5000,,MMK,1,pc,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Capsicum,Yangon,Thiri Mingalar Zay,unspecified,300,500,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Yard Long Bean,Yangon,Thiri Mingalar Zay,unspecified,3000,12000,,MMK,1,bundle,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Tomato,Yangon,Thiri Mingalar Zay,unspecified,2500,3500,,MMK,1,box,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Snake Gourd,Yangon,Thiri Mingalar Zay,unspecified,3000,5000,,MMK,1,bundle,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Radish,Yangon,Thiri Mingalar Zay,unspecified,5000,8000,,MMK,1,bundle,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,"Wheat (Myinmu, Myaung) (New)",Mandalay,Mandalay,unspecified,250000,260000,,MMK,60,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Wheat (Kalay) (New),Mandalay,Mandalay,unspecified,250000,260000,,MMK,60,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,"Wheat (Sadaung, Butalin) (New)",Mandalay,Mandalay,unspecified,185000,195000,,MMK,60,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Wheat (Monywa) (New),Mandalay,Mandalay,unspecified,250000,260000,,MMK,60,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Wheat (Shan),Mandalay,Mandalay,unspecified,250000,260000,,MMK,60,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (Taiwan) (New),Mandalay,Mandalay,unspecified,185000,215000,,MMK,56,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (929) (New),Mandalay,Mandalay,unspecified,220000,225000,,MMK,56,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,White Chick Pea (V2) (New),Mandalay,Mandalay,unspecified,,240000,,MMK,57,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,White Chick Pea (V7) (New),Mandalay,Mandalay,unspecified,240000,242000,,MMK,57,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Blackgram (New),Mandalay,Mandalay,unspecified,,240000,,MMK,60,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Red Pigeon Pea (New),Mandalay,Mandalay,unspecified,,317000,,MMK,60,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Green pea,Mandalay,Mandalay,unspecified,,300000,,MMK,59.25,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Blue Cow Pea (New),Mandalay,Mandalay,unspecified,385000,750000,,MMK,54.25,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,White Cow Pea (New),Mandalay,Mandalay,unspecified,185000,200000,,MMK,60,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean,Mandalay,Mandalay,unspecified,230000,250000,,MMK,56.25,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Lentil,Mandalay,Mandalay,unspecified,220000,260000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Ka),Mandalay,Mandalay,unspecified,,12200,,MMK,55.25,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (La),Mandalay,Mandalay,unspecified,770000,780000,,MMK,55.25,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Ta),Mandalay,Mandalay,unspecified,730000,750000,,MMK,55.25,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Butter Bean (Gyi),Mandalay,Mandalay,unspecified,700000,710000,,MMK,56.25,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Butter Bean (Lat),Mandalay,Mandalay,unspecified,,350000,,MMK,56.25,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Butter Bean (Small),Mandalay,Mandalay,unspecified,250000,270000,,MMK,56.25,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Soya Bean (Shan),Mandalay,Mandalay,unspecified,220000,225000,,MMK,53.25,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,"White Sesame (New) (1,2,3)",Mandalay,Mandalay,unspecified,360000,370000,,MMK,45,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,White Sesame (Japan),Mandalay,Mandalay,unspecified,415000,420000,,MMK,45,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Black Sesame (Winter),Mandalay,Mandalay,unspecified,430000,450000,,MMK,45,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Brown Sesame (Old),Mandalay,Mandalay,unspecified,420000,520000,,MMK,45,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Niger Flower (New),Mandalay,Mandalay,unspecified,410000,420000,,MMK,45,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (New) (John Gyi),Magway,Pakokku,unspecified,,77000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (New) (John Lat),Magway,Pakokku,unspecified,3500,5650,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Onion (Old),Magway,Pakokku,unspecified,,,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Groundnut Oil,Magway,Pakokku,unspecified,,16500,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chick pea (v2),Mandalay,Myingyan,unspecified,4000,5000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (929),Mandalay,Myingyan,unspecified,,3850,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,CP Corn,Mandalay,Myingyan,unspecified,,3950,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Blue Cow Pea,Mandalay,Myingyan,unspecified,8000,9500,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Groundnut (Red) (New),Sagaing,Monywa,unspecified,,,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Brown Sesame (New),Sagaing,Monywa,unspecified,13000,14000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,"Chick Pea (929) (New, Old)",Sagaing,Monywa,unspecified,,78000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (V2)) (New),Sagaing,Monywa,unspecified,80000,85000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Black Gram(New),Sagaing,Monywa,unspecified,,85000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Black Sesame (Samone) (New),Magway,Aunglan,unspecified,,,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Blue Sesame (Thant) (New),Magway,Aunglan,unspecified,380000,450000,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Shwe Kyun),Magway,Aunglan,unspecified,,425000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (Lat Chaw),Magway,Aunglan,unspecified,245000,260000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,CP Corn (Kyautme),Shan,Lashio,unspecified,,185000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,CP Corn (Naunghkio),Shan,Lashio,unspecified,,150000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,CP Corn (Hsipaw),Shan,Lashio,unspecified,,147000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,CP Corn (Muse),Shan,Lashio,unspecified,,142000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Black Sesame (Samone) (New),Magway,Magway,unspecified,,83700,,MMK,45,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Groundnut Pea (Red),Magway,Magway,unspecified,,250000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (Holland),Magway,Magway,unspecified,,111000,,MMK,19,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (Small),Magway,Magway,unspecified,99000,100000,,MMK,19,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean (White),Magway,Magway,unspecified,,,,MMK,19,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Blackgram,Magway,Sinphyukyun,unspecified,,,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Lablab Bean,Magway,Sinphyukyun,unspecified,,77000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean,Magway,Sinphyukyun,unspecified,,,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Rice (Yadanar Toe) (20%),Bago,Paungde,unspecified,,115000,,MMK,100,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Rice (Inn Lal) (New) (Dry),Bago,Paungde,unspecified,,2080000,,MMK,100,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Blackgram,Bago,Paungde,unspecified,,77000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Chick Pea (Holland) (New),Bago,Paungde,unspecified,,2509000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Rice (Taung Pyan) (Old),Bago,Nattalin,unspecified,,1748000,,MMK,100,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Rice (Inn Lal),Bago,Nattalin,unspecified,,72000,,MMK,100,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Rice (Ngwe Toe) (Old),Bago,Nattalin,unspecified,,2603700,,MMK,100,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Blackgram (New),Bago,Pyay,unspecified,,1886000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Pigeon Pea (New),Bago,Pyay,unspecified,,82000,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Red Sesame,Bago,Pyay,unspecified,,2609000,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Black Sesame (Samone),Bago,Pyay,unspecified,,117000,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Black Sesame,Bago,Pyay,unspecified,,1886000,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Thuka (New),Bago,Pyay,unspecified,,82000,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Yadanar Toe (Na) (85%),Bago,Pyay,unspecified,800,1000,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Taung Pyan (Old),Bago,Pyay,unspecified,1400,1600,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Paw San) (Rainy 2022),Pathein,Pathein,unspecified,3000,3500,,MMK,100,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Rice (Paw San) (Rainy 2022),Pathein,Pathein,unspecified,12000,16000,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (Rainy 2022)(Ma Naw Thu Kha),Pathein,Pathein,unspecified,3000,4000,,MMK,100,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata) (Rainy 2022)(Ma Naw Thu Kha),Pathein,Pathein,unspecified,,1000,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (Rainy 2022),Pathein,Myaungmya,unspecified,800,1200,,MMK,1,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Rice (Emata) (Rainy 2022),Pathein,Myaungmya,unspecified,7000,8000,,MMK,1,bag,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Paddy (Emata) (Rainy 2022)(Ma Naw Thu Kha),Pathein,Myaungmya,unspecified,1700,3500,,MMK,100,basket,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
wisarra,,Pumpkin,Shan,Aungpan,unspecified,3000,6000,,MMK,1,viss,2026-08-14T00:00:00Z,2026-08-15T03:44:10Z,https://wisarra.com/en/market-price
